row_type,sample_id,symbol,anchor_timestamp,source_mode,session,volatility_bucket,daily_atr_at_anchor,direction_guess,direction_confidence,direction_source_timeframe,sweep_type,swept_level,sweep_extreme,sweep_timestamp,direction_reason_codes,entry_hypothesis_type,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_is_heuristic,entry_level_is_heuristic,entry_direction_conflict,pip_size,matched_control_for_entry_source,matched_control_for_session,control_generation_method,control_random_seed,control_lookahead_safe,sweep_control_lookback_minutes,sweep_control_anchor_delay_minutes,control_skip_reason,sl_20_price,sl_40_price,sl_20_hit,sl_40_hit,time_to_sl_20_minutes,time_to_sl_40_minutes,reaction_5m_pips,reaction_15m_pips,reaction_30m_pips,reaction_60m_pips,reaction_240m_pips,time_to_50_pips_minutes,time_to_100_pips_minutes,time_to_250_pips_minutes,time_to_500_pips_minutes,time_to_1000_pips_minutes,fast_reaction_100pips_15m,slow_reaction_100pips_30m_plus,immediate_reaction_good,max_favorable_pips,max_adverse_pips,time_to_max_favorable_minutes,time_to_max_adverse_minutes,hit_50_pips,hit_100_pips,hit_250_pips,hit_500_pips,hit_1000_pips,be_possible_after_100_pips,returned_to_entry_after_100_pips,be_would_protect_after_100_pips,accumulation_after_entry,dirty_chop_after_entry,entry_cross_count_first_60m,m5_followthrough_quality,automatic_outcome_label,secondary_outcome_flags,reason_codes,limitations,visual_html_path
CONTROL,control_0331,XAUUSD,2026-02-06T01:25:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,LONG,HIGH,M1,DOWNWARD_SWEEP,4762.7,4758.88,2026-02-06T01:01:00+00:00,PRE_ANCHOR_DOWNWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4758.88,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4756.88,4754.88,True,True,0.0,1.0,-52.4,-125.1,-420.6,-592.9,546.2,93.0,149.0,150.0,183.0,,False,True,False,877.3,1036.1,197.0,52.0,True,True,True,True,False,True,False,False,False,False,0,POOR,FAST_SL_20,,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P|SLOW_100P_REACTION,,
CONTROL,control_0332,XAUUSD,2026-03-17T05:46:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,5032.81,5033.67,2026-03-17T05:30:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,5033.67,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,5035.67,5037.67,True,True,58.0,58.0,62.5,58.1,62.4,-56.0,107.2,0.0,128.0,141.0,,,False,True,True,283.3,108.6,158.0,91.0,True,True,True,False,False,True,False,False,False,True,3,MODERATE,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SLOW_100P_REACTION,,
CONTROL,control_0333,XAUUSD,2026-04-22T04:37:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,4749.16,4750.15,2026-04-22T04:31:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4750.15,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4752.15,4754.15,True,True,2.0,11.0,-4.9,-38.7,-22.9,-51.0,-162.8,,,,,,False,False,False,22.1,215.5,8.0,225.0,False,False,False,False,False,False,False,False,False,True,3,POOR,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P,,
CONTROL,control_0334,XAUUSD,2026-02-23T04:40:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,5166.9,5167.79,2026-02-23T03:50:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,5167.79,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,5169.79,5171.79,True,True,0.0,1.0,-76.2,-55.9,67.9,-23.8,138.8,30.0,32.0,,,,False,True,False,158.7,90.2,32.0,4.0,True,True,False,False,False,True,True,True,False,True,4,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P|SLOW_100P_REACTION,,
CONTROL,control_0335,XAUUSD,2026-04-30T02:23:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,4554.33,4555.22,2026-04-30T02:16:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4555.22,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4557.22,4559.22,True,True,25.0,29.0,27.9,8.8,-24.3,-54.0,-91.7,,,,,,False,False,False,44.0,273.5,1.0,151.0,False,False,False,False,False,False,False,False,False,False,1,POOR,FAST_SL_20,,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P,,
CONTROL,control_0336,XAUUSD,2026-02-11T05:07:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,5057.2,5057.77,2026-02-11T04:55:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,5057.77,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,5059.77,5061.77,True,True,24.0,150.0,66.4,18.0,22.2,20.4,-53.8,0.0,8.0,,,,True,False,True,142.3,79.0,118.0,234.0,True,True,False,False,False,True,True,True,False,True,10,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0337,XAUUSD,2026-03-09T03:35:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,HIGH,M1,UPWARD_SWEEP,5085.89,5087.61,2026-03-09T03:23:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,5087.61,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,5089.61,5091.61,True,True,35.0,35.0,101.4,104.7,158.0,54.5,-241.4,0.0,0.0,25.0,,,True,False,True,321.8,255.8,29.0,240.0,True,True,True,False,False,True,True,True,False,False,2,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0338,XAUUSD,2026-04-28T01:41:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,HIGH,M1,UPWARD_SWEEP,4689.49,4691.21,2026-04-28T01:10:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4691.21,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4693.21,4695.21,True,True,55.0,80.0,40.6,41.4,33.1,-13.5,197.4,140.0,191.0,,,,False,True,False,247.7,100.3,200.0,88.0,True,True,False,False,False,True,False,False,True,False,1,POOR,FAST_SL_20,ACCUMULATION_AFTER_ENTRY,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P|SLOW_100P_REACTION,,
CONTROL,control_0339,XAUUSD,2026-04-30T03:15:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,HIGH,M1,UPWARD_SWEEP,4562.07,4568.61,2026-04-30T03:00:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4568.61,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4570.61,4572.61,True,True,31.0,32.0,95.6,23.8,-9.5,-4.2,137.6,0.0,0.0,,,,True,False,True,177.1,139.6,228.0,99.0,True,True,False,False,False,True,True,True,False,True,5,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0340,XAUUSD,2026-02-16T02:30:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,LONG,HIGH,M1,DOWNWARD_SWEEP,5013.61,5000.21,2026-02-16T02:03:00+00:00,PRE_ANCHOR_DOWNWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,5000.21,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4998.21,4996.21,True,True,135.0,138.0,94.2,127.3,98.8,301.9,-238.5,0.0,0.0,47.0,,,True,False,True,310.5,270.5,93.0,231.0,True,True,True,False,False,True,True,True,False,False,0,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0341,XAUUSD,2026-04-20T04:01:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,MEDIUM,M5,UPWARD_SWEEP,4768.13,4774.3,2026-04-20T03:55:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4774.3,SWEEP_EXTREME,MEDIUM,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4776.3,4778.3,True,True,0.0,0.0,-74.2,-153.5,-341.4,-334.7,-152.4,,,,,,False,False,False,0.0,401.4,,52.0,False,False,False,False,False,False,False,False,False,False,0,POOR,FAST_SL_20,,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P,,
CONTROL,control_0342,XAUUSD,2026-04-20T03:15:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,LONG,HIGH,M1,DOWNWARD_SWEEP,4740.96,4736.93,2026-04-20T02:46:00+00:00,PRE_ANCHOR_DOWNWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4736.93,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4734.93,4732.93,False,False,,,230.9,289.8,281.1,535.5,559.9,0.0,0.0,9.0,49.0,,True,False,True,775.1,0.0,98.0,,True,True,True,True,False,True,False,False,False,False,0,GOOD,GOOD_FAST_REACTION,,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0343,XAUUSD,2026-05-06T03:48:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,4610.38,4611.07,2026-05-06T03:41:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4611.07,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4613.07,4615.07,True,True,7.0,7.0,4.2,-53.2,-55.6,-146.6,-406.5,,,,,,False,False,False,15.9,426.1,25.0,219.0,False,False,False,False,False,False,False,False,False,True,5,POOR,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P,,
CONTROL,control_0344,XAUUSD,2026-02-11T01:12:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,ASIA_OPEN,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,5037.06,5037.15,2026-02-11T01:06:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,5037.15,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,5039.15,5041.15,True,True,3.0,6.0,-29.3,-96.0,-61.6,-5.3,-139.8,59.0,,,,,False,False,False,88.0,206.2,65.0,223.0,True,False,False,False,False,False,False,False,False,True,3,MODERATE,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P,,
CONTROL,control_0345,XAUUSD,2026-04-22T07:17:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,LONDON,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,4764.65,4765.05,2026-04-22T06:32:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4765.05,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4767.05,4769.05,True,True,59.0,62.0,85.8,87.1,60.9,27.4,58.4,0.0,11.0,,,,True,False,True,128.2,73.0,46.0,171.0,True,True,False,False,False,True,True,True,False,False,0,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0346,XAUUSD,2026-05-05T10:21:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,LONDON,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,4555.18,4555.62,2026-05-05T10:16:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4555.62,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4557.62,4559.62,True,True,15.0,98.0,48.0,-9.0,84.0,52.2,25.6,5.0,29.0,,,,False,False,True,158.0,48.3,220.0,107.0,True,True,False,False,False,True,True,True,False,True,4,GOOD,GOOD_REACTION_BUT_DIRTY_ACCUMULATION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,,
CONTROL,control_0347,XAUUSD,2026-04-10T06:14:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,LONDON,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,4757.2,4758.22,2026-04-10T06:09:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4758.22,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4760.22,4762.22,True,True,0.0,20.0,-34.6,21.6,-71.0,-89.2,111.4,184.0,215.0,,,,False,True,False,169.2,125.7,228.0,65.0,True,True,False,False,False,True,False,False,False,False,2,POOR,FAST_SL_20,,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|SL20_BEFORE_50P|SLOW_100P_REACTION,,
CONTROL,control_0348,XAUUSD,2026-02-18T08:32:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,LONDON,,,LONG,HIGH,M1,DOWNWARD_SWEEP,4926.11,4925.09,2026-02-18T08:17:00+00:00,PRE_ANCHOR_DOWNWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4925.09,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4923.09,4921.09,True,True,116.0,132.0,36.3,79.0,83.9,149.0,-64.9,0.0,17.0,,,,False,False,True,172.3,121.5,42.0,155.0,True,True,False,False,False,True,True,True,False,False,0,GOOD,MFE_GOOD_BUT_BE_REQUIRED,RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,,
CONTROL,control_0349,XAUUSD,2026-03-06T09:26:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,LONDON,,,LONG,HIGH,M1,DOWNWARD_SWEEP,5108.63,5105.86,2026-03-06T09:08:00+00:00,PRE_ANCHOR_DOWNWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,5105.86,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,5103.86,5101.86,True,True,61.0,62.0,68.2,65.3,136.7,25.7,-107.1,0.0,0.0,,,,True,False,True,173.9,301.4,39.0,160.0,True,True,False,False,False,True,True,True,False,False,0,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0350,XAUUSD,2026-05-18T10:52:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,LONDON,,,SHORT,HIGH,M1,UPWARD_SWEEP,4551.43,4559.92,2026-05-18T10:30:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4559.92,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4561.92,4563.92,True,True,229.0,229.0,131.9,139.6,121.9,48.1,45.8,0.0,0.0,161.0,,,True,False,True,300.7,72.8,198.0,229.0,True,True,True,False,False,True,True,True,False,False,0,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
CONTROL,control_0351,XAUUSD,2026-05-07T10:19:00+00:00,ENTRY_SOURCE_SESSION_MATCHED_CONTROL,LONDON,,,SHORT,MEDIUM,M1,UPWARD_SWEEP,4750.27,4750.37,2026-05-07T10:13:00+00:00,PRE_ANCHOR_UPWARD_SWEEP_REJECTED_OR_MOVED_AWAY|CONTROL_SWEEP_USED_PRE_ANCHOR_CANDLES_ONLY|ANCHOR_CANDLE_EXCLUDED|POST_ANCHOR_CANDLES_EXCLUDED,ROUND_LEVEL_TOUCH_ENTRY,4750.37,SWEEP_EXTREME,LOW,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY,True,True,False,0.1,True,True,SWEEP_EXTREME_PRE_ANCHOR_RANDOM,42,True,60,5,,4752.37,4754.37,True,False,47.0,,107.3,85.6,112.2,138.0,199.6,0.0,5.0,103.0,,,True,False,True,285.6,31.1,104.0,47.0,True,True,True,False,False,True,True,True,False,False,2,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,PRE_ANCHOR_SWEEP_EXTREME_CONTROL|CONTROL_ENTRY_USED_PRE_ANCHOR_CANDLES_ONLY|FAST_100P_REACTION,,
